0
51
45
14
58
15
15
6
45
1
20
30
13
26
0
72
63
0
1
0
23
0
0
16
79
91
52
1
37
92
9
18
10
1
8
39
0
3
1
67
8
101
3
18
10
5
23
95
14
10
33
6
22
3
6
5
7
4
2
11
0
13
44
5
4
55
0
8
28
140
5
4
117
0
8
6
6
18
0
19
11
100
10
10
24
7
23
4
50
2
51
2
11
15
1
4
2
32
0
11
14
66
12
26
7
23
80
1
12
23
30
7
22
60
0
2
2
10
157
0
132
2
3
12
13
13
8
12
13
22
25
22
3
6
10
66
2
0
35
49
10
2
59
20
9
116
9
14
11
0
7
17
18
1
0
22
43
1
34
18
4
34
4
14
36
40
48
11
16
21
5
28
21
62
0
7
7
7
24
9
30
23
7
2
17
10
32
10
14
0
13
7
72
6
1
5
8
4
16
62
332
383
10
2
28
6
0
52
4
0
22
5
5
17
0
15
1
0
1
37
4
56
1
15
2
10
215
7
1
14
12
9
11
1
2
30
1
2
25
1
49
0
5
4
12
5
42
45
8
52
0
11
40
25
20
9
15
1
42
345
6
3
34
17
28
1
10
27
30
17
10
18
4
49
18
3
9
5
7
11
128
13
10
5
15
605
8
10
2
90
28
3
1
0
155
4
99
9
58
9
31
1
19
3
30
5
1
6
19
52
6
35
6
41
26
9
7
48
2
116
12
37
13
26
11
11
0
10
28
3
63
14
11
2
0
26
25
0
17
983
7
80
50
156
46
2
0
11
17
8
16
10
6
21
19
47
107
0
12
1
19
185
0
26
6
6
121
0
383
86
8
5
17
112
0
11
4
43
24
17
40
5
6
33
116
17
363
15
15
53
7
4
0
12
3
34
0
0
3
5
112
2
75
19
0
40
43
5
0
17
6
30
11
34
6
3
8
1
18
120
12
0
6
71
18
20
21
0
8
88
221
3
0
9
63
