1
1831
251
22
375
81
6117
61
68
11
67
35
177
59149
1
892
397
1
2
1
234
1
1
79
121
335
416
2
12170
226
14
153
40
1
18
165
1
16
10
2030
37
1003
62
4438
44
11
108
5587
57
31
52
69
371
9
39
118
71
16
89
30
1
1056
111
171
75
286
1
23
3039
3045
5
7
3654
1
49
8
12
48
1
74
13
14244
60
47
649
8
1617
13
557
4
74
6
74
924
4
4
2152
69
1
47
211
547
361
676
125
596
922
3
15
114
616
10
1322
1032
1
1820
2
23
14721
1
338
3
249
18
18550
195
10
19
18
777
73
46
6
57
166
484
12
1
162
29607
29
35
42081
625
54
1402
144
49
29
1
8168
53
408
1
1
105
1411
1
752
51
9
131
49
158
86
130
1096
35
38
144
12
40
152
331
1
15
15
27
1420
45
46
89
31
16
73
49
494
21
47
1
192
294
897
404
2
80
726
33
2182
351
1763
1797
990
7
63
56
1
1009
7
1
52
9
51
766
1
823
2
1
9
749
24
1745
17
17
2
122
2407
11
1
46
1763
82
46
5
48
99673
11
3
167
24
29607
1
7
32
12872
26
259
395
32
4690
1
24
568
36
276
89
936
1
50
4869
122
10
3050
68
111
1
16
336
441
26
68
36
260
228
253
10
17
755
260
132
1451
37
70
6
63
1402
9
113
157
6167
1456
107
2
1
1557
1490
976
1287
1714
10289
122
4
141
23
180
10
1
34
112
940
14
439
42
1855
481
47
243
1718
9
312
840
65
4907
317
178
28
1
75
1305
3
4404
82
149
4
1
595
143
1
249
3381
7
42737
363
483
320
13
1
27
5844
23
99
27
65
280
61
434
282
1
37
5
63
4079
1
333
13
35
417
1
1163
1240
28
70
694
320
1
55
6
108
228
21
441
39
373
122
1113
69
22103
45
28
93
94
8
1
12872
5130
47
1
1
45
84
410
6
1160
88
1
131
1739
30
1
19164
52
4711
19
129
563
10
35
294
81
595
8141
1
20
791
238
274
313
1
29
9912
2627
6
1
13
438
